id;AUTHOR;COMPNAM;CREAT;CREAT1;CREAT2;DESCRI;GEOGR;IDENTIF;INSCR;INV;IWAY;IZGOT;NCOMP;NFOND;SIZES;SPIEX;SPIRUBR;VLAD;path_xml;path_miniature;path_fullsize
00106792;Vickers J.;Сцена: в доме Ростовых перед отъездом из Москвы.;1944 г.;1944;1944;-1;Лондон;ГМТ КП-12685/10;-1;Ф-13494;Дар;-1;-1;Фотофонд;24,5х29,6  с полем внизу;-1;Театральные постановки и экранизации произведений Толстого;Британское посольство в Москве;./xmls/00106792.xml;./miniatures/00106792.xml;./fullsize/00106792.xml
00136651;-1;-1;1904-1905 гг. ?;1904;1905;-1;-1;ГМТ КП-11354/7;-1;Ф-15781/7;Безвозмездная передача;-1;Фотоальбом С.А.Толстой №3;Фотофонд;8,4х8,4;-1;Дети М.Л. Толстого;"Музей-усадьба ""Ясная Поляна""";./xmls/00136651.xml;./miniatures/00136651.xml;./fullsize/00136651.xml
00124255;Овчинников С.Г.;-1;7 ноября (?) 1910;1910;1910;-1;Ст. Астапово Рязано-Уральской железной дороги;ГМТ КП-7567/11;-1;Ф-22326;Закупка;-1;Альбом «Фото Л.Н.Толстого, ст. Астапово, дома Озолина И.»;Фотофонд;10,0х13,8 (фотобумага сепия);-1;Л.Н.Толстой на смертном одре;Милицына С. Э.;./xmls/00124255.xml;./miniatures/00124255.xml;./fullsize/00124255.xml
00131880;Деньер А.И.;-1;Начало 1860-х гг.;1860;1869;-1;-1;ГМТ КП-6829/66;-1;Ф-12675;Закупка;-1;Фотоальбом 1860-х гг. с портретами представителей императорской семьи и светского общества.;Фотофонд;8,6х5,2 фото сепия;-1;Разные лица (персоналии);Магазин «Антиквариат» П.В. Губара.;./xmls/00131880.xml;./miniatures/00131880.xml;./fullsize/00131880.xml
00139210;Эйдинов А.Я.;-1;1928 г.;1928;1928;-1;Кочаки.;ГМТ КП-3760/910;-1;Ф-1610;Закупка;-1;-1;Фотофонд;15,0х18,8;-1;Разные места в России;Гаскевич Ольга Петровна;./xmls/00139210.xml;./miniatures/00139210.xml;./fullsize/00139210.xml
00131894;Деньер А.И.;-1;Начало 1860-х гг.;1860;1869;-1;-1;ГМТ КП-6829/72;-1;Ф-12681;Закупка;-1;Фотоальбом 1860-х гг. с портретами представителей императорской семьи и светского общества.;Фотофонд;8,9х5,4 фото сепия;-1;Разные лица (персоналии);Магазин «Антиквариат» П.В. Губара.;./xmls/00131894.xml;./miniatures/00131894.xml;./fullsize/00131894.xml
00103198;Братья Кондратенко;Вид со двора;1860-1870-е (?);1860;1879;-1;-1;ГМТ КП-5615/4;-1;Ф-6498;Безвозмездная передача;Главный штаб Кавказской армии;-1;Фотофонд;32,8х38,2(фотография сепия) 48,4х51,4(бланк);-1;Кавказ;Госмузфонд Ленинград;./xmls/00103198.xml;./miniatures/00103198.xml;./fullsize/00103198.xml
00124241;Овчинников С.Г.;-1;7 ноября (?) 1910;1910;1910;-1;Ст. Астапово Рязано-Уральской железной дороги;ГМТ КП-7567/9;-1;Ф-22324;Закупка;-1;Альбом «Фото Л.Н.Толстого, ст. Астапово, дома Озолина И.»;Фотофонд;10,6х16,4 (фотобумага ч/б);-1;Л.Н.Толстой на смертном одре;Милицына С. Э.;./xmls/00124241.xml;./miniatures/00124241.xml;./fullsize/00124241.xml
00106786;Чертков В.Г.;Погрудно, 3/4 вправо (почти фас), в темной блузе, на груди - цепочка от карманных часов, улыбается, рот полуоткрыт. На темном фоне.;1907;1907;1907;-1;Ясная Поляна;ГМТ КП-19677/487;-1;Ф-21167;Закупка;-1;-1;Фотофонд;11,7х8,4;-1;-1;Чертков Владимир Владимирович;./xmls/00106786.xml;./miniatures/00106786.xml;./fullsize/00106786.xml
00136645;-1;Слева направо: И.Л. и С.Н. Толстые, Анна, Михаил, Андрей, Илья и Володя.;1901 г.;1901;1901;-1;Тульская или Калужская губерния;ГМТ КП-11354/4;-1;Ф-15781/4;Безвозмездная передача;-1;Фотоальбом С.А.Толстой №3;Фотофонд;9,8х12,9;-1;И.Л. Толстой и его семья;"Музей-усадьба ""Ясная Поляна""";./xmls/00136645.xml;./miniatures/00136645.xml;./fullsize/00136645.xml
00106976;Лядов А.В.;Траурная процессия около ГМТ на ул. Пречистенка (виден фронтально-боковой фасад). На здании музея плакат с цитатой Кропоткина.;13.02.1921 г.;1921;1921;-1;Москва;ГМТ КП-3639/9;-1;Ф-7715;Закупка;-1;-1;Фотофонд;13,0х18,1 с полями;-1;Могилы и похороны разных лиц;Лядов А. В.;./xmls/00106976.xml;./miniatures/00106976.xml;./fullsize/00106976.xml
00128453;Ghemar Freres;-1;1860-е г.г.;1860;1869;-1;Брюссель;ГМТ КП-5892/21;-1;Ф-12079;Безвозмездная передача;-1;-1;Фотофонд;8,7х5,4 фотография 9,5х5,9 бл.-визит.;-1;Разные лица (персоналии).;Ленинградский фонд;./xmls/00128453.xml;./miniatures/00128453.xml;./fullsize/00128453.xml
00040923;Эйдинов А.Я.;Переснимок-увеличение с профессиональной фотографии конец 1850-х - начало 1860-х г.г.;1928;1928;1928;-1;-1;ГМТ КП-6076;-1;Ф-6269;Закупка;-1;-1;Фотофонд;28,2х22,5 (фото) 41,2х32,0 (паспарту);-1;Братья и сестра Л.Н. Толстого;Эйдинов;./xmls/00040923.xml;./miniatures/00040923.xml;./fullsize/00040923.xml
00137567;Толстая А.Л.;-1;1902 г.;1902;1902;-1;Гаспра. Крым.;ГМТ КП-11349/41;-1;Ф-15776/41;Безвозмездная передача;-1;Фотоальбом С.А.Толстой №4;Фотофонд;11,9х8,9;-1;1900-е годы (юбилей в 1908г – отдельная рубрика), Фотоальбом №4 С.А. Толстой 1900-е гг;"Музей-усадьба ""Ясная Поляна""";./xmls/00137567.xml;./miniatures/00137567.xml;./fullsize/00137567.xml
00128447;-1;-1;1860-е г.г.;1860;1869;-1;-1;ГМТ КП-5892/14;-1;Ф-12072;Безвозмездная передача;-1;-1;Фотофонд;8,4х5,4 фотография 9,2х6,1 бланк-визит.;-1;Разные лица (персоналии).;Ленинградский фонд;./xmls/00128447.xml;./miniatures/00128447.xml;./fullsize/00128447.xml
00131116;Деньер А.И.;-1;Начало 1860-х гг.;1860;1869;-1;-1;ГМТ КП-6829/58;-1;Ф-12667;Закупка;-1;Фотоальбом 1860-х гг. с портретами представителей императорской семьи и светского общества.;Фотофонд;8,5х5,2 фото сепия;-1;Разные лица (персоналии);Магазин «Антиквариат» П.В. Губара.;./xmls/00131116.xml;./miniatures/00131116.xml;./fullsize/00131116.xml
00133701;Толстая С.А. (Берс);-1;1905 г.;1905;1905;-1;Ясная Поляна.;ГМТ КП-11358/126;-1;Ф-15785/126;Безвозмездная передача;-1;Фотоальбом С.А.Толстой №1;Фотофонд;7,2х8,3;-1;С.А. Толстая (одна), 1901 -1919 гг.;"Музей-усадьба ""Ясная Поляна""";./xmls/00133701.xml;./miniatures/00133701.xml;./fullsize/00133701.xml
00127049;-1;-1;1910;1910;1910;-1;Астапово;ГМТ КП-114/15;-1;Ф-1448;Дар;-1;-1;Фотофонд;10,8х16,8 фотография ч/б;-1;Похороны Л.Н.Толстого в Астапове;Бирюков Павел Иванович;./xmls/00127049.xml;./miniatures/00127049.xml;./fullsize/00127049.xml
00124226;Овчинников С.Г.;-1;1910 ноябрь;1910;1910;-1;-1;ГМТ КП-7567/7;-1;Ф-22322;Закупка;-1;Альбом «Фото Л.Н.Толстого, ст. Астапово, дома Озолина И.»;Фотофонд;10,8х16,7 (фотобумага сепия);-1;Астапово: ж.д. станция и поселок;Милицына С. Э.;./xmls/00124226.xml;./miniatures/00124226.xml;./fullsize/00124226.xml
00136622;Мендлин А.Н.;-1;Лето 1927-1928 г.г.;1927;1928;-1;Ясная Поляна;ГМТ КП-6104/22;-1;Ф-1500;Дар;-1;-1;Фотофонд;12,5х17,5;-1;Могила Л.Н.Толстого;Мендлин А. Н.;./xmls/00136622.xml;./miniatures/00136622.xml;./fullsize/00136622.xml
00106939;-1;Переснимок. Кругом могилы, деревянный забор, за которым растянуто поле.;1920-е гг.;1920;1929;-1;д. Иудино Минусинского уезда Енисейской губ.;ГМТ КП-8224/2;-1;Ф-3702;Дар;-1;-1;Фотофонд;16,9х12,2;-1;Могилы и похороны разных лиц;Барышев И. В.;./xmls/00106939.xml;./miniatures/00106939.xml;./fullsize/00106939.xml
00111289;Гринберг А.Д., Живаго В.Р.;-1;1928 г.;1928;1928;-1;Ясная Поляна;ГМТ КП-5987/24;-1;Ф-6304;Закупка;-1;-1;Фотофонд;28,8х23,1 (фото) 49,9х37,5 (бланк);-1;Портреты (в т.ч. групповые);Живаго Василий Романович;./xmls/00111289.xml;./miniatures/00111289.xml;./fullsize/00111289.xml
00092194;Чертков В.Г.;На 1-ом плане - заснеженное поле, слева - прорубь, к которой наклонилась крестьянка с коромыслом, рядом, справа - другая крестьянка и запряженные лошадью сани (около стоит крестьянин в фартуке). Справа от проруби по дороге идет крестьянка с ведрами на коромысле. На 2-ом плане: в центре - дом Волконского, слева - дом Толстого.;Зима 1908-1909 гг.;1908;1909;-1;Ясная поляна.;ГМТ КП-19677/450;-1;Ф-21130;Закупка;-1;-1;Фотофонд;"16,6х23,0 (фотография) 
22,8х27,4 (альбомный лист)";-1;За работой;Чертков Владимир Владимирович;./xmls/00092194.xml;./miniatures/00092194.xml;./fullsize/00092194.xml
00115951;Кулаков П.Е.;Фотография для стереоскопа;1908;1908;1908;-1;Ясная Поляна;ГМТ КП-11486/10;-1;Ф-12735;Закупка;"Стереоскопическое издательство ""Свет""";-1;Фотофонд;7,4х7,1 (одна фотография) 8,8х17,9 (бланк);-1;-1;Баскаков Л.И.;./xmls/00115951.xml;./miniatures/00115951.xml;./fullsize/00115951.xml
00106093;Чертков В.Г.;По пояс, почти фас, в темном пальто. Смотрит перед собой, в руках - раскрытая книга.;1908;1908;1908;-1;Ясная Поляна;ГМТ КП-19677/389;-1;Ф-21069;Закупка;-1;-1;Фотофонд;22,1х17,1 сепия;-1;-1;Чертков Владимир Владимирович;./xmls/00106093.xml;./miniatures/00106093.xml;./fullsize/00106093.xml
00135471;Оболенская М.Л. (урожд.Толстая);-1;1901 г.;1901;1901;-1;Ялта.;ГМТ КП-5628/128;-1;Ф-10707;Закупка;-1;-1;Фотофонд;9,1х8,1;-1;1900-е годы (юбилей в 1908г – отдельная рубрика);Лисовская Эмилия Федоровна;./xmls/00135471.xml;./miniatures/00135471.xml;./fullsize/00135471.xml
00127075;-1;-1;1910;1910;1910;-1;-1;ГМТ КП-114/20;-1;Ф-1555;Дар;-1;-1;Фотофонд;17,0х29,0 фотография ч/б 19,4х23,9 картон;-1;Похороны Л.Н.Толстого в Ясной Поляне;Бирюков Павел Иванович;./xmls/00127075.xml;./miniatures/00127075.xml;./fullsize/00127075.xml
00128420;Кон А.;-1;1865;1865;1865;-1;Париж;ГМТ КП-5892/2;-1;Ф-12060;Безвозмездная передача;-1;-1;Фотофонд;9,0х5,2 фото 10,4х6,1 бланк;-1;Разные лица (персоналии).;Ленинградский фонд;./xmls/00128420.xml;./miniatures/00128420.xml;./fullsize/00128420.xml
00047781;Трошкин П.А.;-1;Декабрь 1941 г.;1941;1941;-1;Ясная Поляна.;ГМТ КП-11972;-1;Ф-12963;"Выполнено по заказу ГМТ в фотолаборатории ""ЛАФОКИ"" в 1943 г.";-1;-1;Фотофонд;16,9х23,0;-1;Оккупация Ясной Поляны. 1941 г;-1;./xmls/00047781.xml;./miniatures/00047781.xml;./fullsize/00047781.xml
00106911;Эйдинов А.Я.;Увеличенный отпечаток с негатива М.А. Аббакумовой. На пустыре в густой траве лежит светлый прямоугольный камень. На втором плане крестьянская изба.;1926 г.;1926;1926;-1;Ясенки;ГМТ КП-4676;-1;Ф-1591;Закупка;-1;-1;Фотофонд;17,4х23,2 с полями;-1;Могилы и похороны разных лиц;Эйдинов А. Я.;./xmls/00106911.xml;./miniatures/00106911.xml;./fullsize/00106911.xml
00136187;Чертков В.Г.;-1;1911 г.;1911;1911;-1;Телятенки;ГМТ КП-5635/9;-1;Ф-2140;Безвозмездная передача;-1;-1;Фотофонд;23.4х17,4 фото;-1;М.Н. Толстая и ее семья;Архив Толстовского музея;./xmls/00136187.xml;./miniatures/00136187.xml;./fullsize/00136187.xml
00116257;Тулинов! М.Б.;Сидит на мягком стуле, вытянув и скрестив ноги, руки скрещены на груди, левый локоть лежит на резном круглом столике, с гнутыми ножками. Слева видна частично темная портьера.;1859-1860;1859;1860;-1;Москва;ГМТ КП-10020/2;-1;Ф-27402;из старых поступлений;-1;-1;Фотофонд;9,1х5,8 фото под обрез;-1;Берсы близкие и дальние родственники, знакомые;Мясоедова Елизавета Александровна;./xmls/00116257.xml;./miniatures/00116257.xml;./fullsize/00116257.xml
00140011;-1;-1;зима 1906 г.;1906;1906;-1;Ясная Поляна;ГМТ КП-4774/64;-1;Ф-10505;Безвозмездная передача;-1;Альбом фотографий, поступивший из библиотеки ГМТ;Фотофонд;7,5х8,5;-1;Л.Н.Толстой с разными лицами (не родственниками);Библиотека Государственного музея Л.Н. Толстого;./xmls/00140011.xml;./miniatures/00140011.xml;./fullsize/00140011.xml
00142174;-1;-1;1930-е гг.;1930;1939;-1;Ясная Поляна?;ГМТ КП-13123/76;-1;Ф-13637/76;Безвозмездная передача;-1;Альбом фотографий Е.С. Денисенко.;Фотофонд;14,2х10,0;-1;М.Н. Толстая и ее семья;из архива Денисенко Е.С.;./xmls/00142174.xml;./miniatures/00142174.xml;./fullsize/00142174.xml
00114332;-1;На 1-ом плане слева - лесопильный завод, справа - слесарная мастерская. В центре на втором плане, на взгорке - два жилых дома. По обе стороны пологие горы, поросшие редкими елями.;Конец 1920-х г.г.;1920;1929;-1;Канада;ГМТ КП-5988/48;-1;Ф-3435;Закупка;"""Jeo.A.Mecres""";-1;Фотофонд;16,9х42,4;-1;Разные места за границей;Трегубов И. М.;./xmls/00114332.xml;./miniatures/00114332.xml;./fullsize/00114332.xml
00140005;-1;-1;-1;1909;1909;-1;Ясная Поляна;ГМТ КП-4774/60;-1;Ф-10501;Безвозмездная передача;-1;Альбом фотографий, поступивший из библиотеки ГМТ;Фотофонд;6,0х8,5;-1;Дороги от станции к Усадьбе;Библиотека Государственного музея Л.Н. Толстого;./xmls/00140005.xml;./miniatures/00140005.xml;./fullsize/00140005.xml
00103128;-1;-1;1880-е - начало 1890-х;1880;1890;-1;-1;ГМТ КП-5792/5;-1;Ф-6472;Закупка;-1;-1;Фотофонд;20,2х28,6 (фотография сепия);-1;Кавказ;Эйдинов А. Я.;./xmls/00103128.xml;./miniatures/00103128.xml;./fullsize/00103128.xml
00103100;-1;-1;Начало 1880-х;1880;1889;-1;Дагестан;ГМТ КП-5735/10;-1;Ф-4987;Безвозмездная передача;Главный штаб Кавказской армии;-1;Фотофонд;16,8х22,8 (фотография сепия) 23,7х32,6 (картон);-1;Кавказ;Ингушский институт Краеведения;./xmls/00103100.xml;./miniatures/00103100.xml;./fullsize/00103100.xml
00118534;Кулаков П.Е.;Стереоскопическая фотография;1910;1910;1910;-1;Ясная Поляна;ГМТ КП-15497;-1;Ф-16256;Дар;"Стереоскопическое издательство ""Свет""";-1;Фотофонд;7,4х7,1 одна фотография 8,7х17,9 бланк;-1;Портреты (в т.ч. групповые);Буш Елизавета Александровна;./xmls/00118534.xml;./miniatures/00118534.xml;./fullsize/00118534.xml
00141441;-1;-1;1922 г.;1922;1922;-1;-1;ГМТ КП-13123/11;-1;Ф-13637/11;Безвозмездная передача;-1;Альбом фотографий Е.С. Денисенко.;Фотофонд;5,8х4,2;-1;Представители светского общества. Типажи;из архива Денисенко Е.С.;./xmls/00141441.xml;./miniatures/00141441.xml;./fullsize/00141441.xml
00136811;-1;-1;К. 1920-х г.г.;1920;1929;-1;г. Москва;ГМТ КП-6104/23;-1;Ф-5026;Дар;-1;-1;Фотофонд;11,5х15,8;-1;Москва;Мендлин А. Н.;./xmls/00136811.xml;./miniatures/00136811.xml;./fullsize/00136811.xml
00111276;Гринберг А.Д., Живаго В.Р.;-1;1928;1928;1928;-1;Ясная Поляна;ГМТ КП-12311;-1;Ф-13087;Безвозмездная передача;-1;-1;Фотофонд;23,9х18,4;-1;Портреты (в т.ч. групповые);"Музей-усадьба ""Ясная Поляна""";./xmls/00111276.xml;./miniatures/00111276.xml;./fullsize/00111276.xml
00103114;Никитин Д.;-1;1864;1864;1864;-1;Тифлис;ГМТ КП-5615/33;-1;Ф-6465;Безвозмездная передача;-1;-1;Фотофонд;19,9х25,9 (фотография овал) 31,6х39,0 (картон);-1;Кавказ;Госмузфонд Ленинград;./xmls/00103114.xml;./miniatures/00103114.xml;./fullsize/00103114.xml
00140039;-1;-1;-1;1902;1902;-1;Усадьба Ясная Поляна;ГМТ КП-4774/80;-1;Ф-10521;Безвозмездная передача;-1;Альбом фотографий, поступивший из библиотеки ГМТ;Фотофонд;7,0х5,2;-1;Портреты (в т.ч. групповые);Библиотека Государственного музея Л.Н. Толстого;./xmls/00140039.xml;./miniatures/00140039.xml;./fullsize/00140039.xml
00111510;-1;-1;1886 г.;1886;1886;-1;Москва.;ГМТ КП-4591/4;-1;Ф-2209;-1;Фирма Тиле и Опитц;-1;Фотофонд;9,2 х 5,4 (фотография). 10,4 х 6,4 (бланк).;-1;С.Н. Толстой и его семья;-1;./xmls/00111510.xml;./miniatures/00111510.xml;./fullsize/00111510.xml
00099758;Сергеенко П.А.;Рядом стоит С.А. Толстая и группа крестьянских ребят у крыльца.;1908;1908;1908;-1;Ясная Поляна.;ГМТ КП-4001/396;-1;Ф-2694;Безвозмездная передача;-1;-1;Фотофонд;11,3х7,0;«Лев Толстой сквозь призму фотокамеры»(«Л.Н. Толстой в фокусе»). МАММ и ГМТ. МАММ, г. Москва;Л.Н.Толстой и С.А.Толстая;Севастопольский Толстовский музей;./xmls/00099758.xml;./miniatures/00099758.xml;./fullsize/00099758.xml
00132646;Сергеенко П.А.;-1;1905 г.;1905;1905;-1;-1;ГМТ КП-11347/41;-1;Ф-15774/41;Безвозмездная передача;-1;-1;Фотофонд;6,1х8,5 фотография ч/б;-1;За работой;"Музей-усадьба ""Ясная Поляна""";./xmls/00132646.xml;./miniatures/00132646.xml;./fullsize/00132646.xml
00106285;Чертков В.Г.;Сани запряжены одной лошадью. Справа - фонарь, на 2-ом плане - несколько одноэтажных деревянных строений и деревья.;1908-1910;1908;1910;-1;Усадьба Ясная Поляна;ГМТ КП-19677/439;-1;Ф-21119;Закупка;-1;-1;Фотофонд;15,7х21,8;-1;-1;Чертков Владимир Владимирович;./xmls/00106285.xml;./miniatures/00106285.xml;./fullsize/00106285.xml
00136346;-1;Стереоскопический снимок;09.11.1910 г.;1910;1910;-1;Ясная Поляна;ГМТ КП-9197/11;-1;Ф-7981;Закупка;-1;-1;Фотофонд;4,7х12,0;-1;Похороны Л.Н.Толстого в Ясной Поляне;Славнин П. П.;./xmls/00136346.xml;./miniatures/00136346.xml;./fullsize/00136346.xml
00106291;Чертков В.Г.;Слева, в темном пальто и серой шапке, съезжает на лыжах с горки (изображение смазано). На 2-ом плане - кустарник, за которым видна деревня..;1908-1910;1908;1910;-1;Окрестности Ясной Поляны;ГМТ КП-19677/442;-1;Ф-21122;Закупка;-1;-1;Фотофонд;16,5х23,6;-1;-1;Чертков Владимир Владимирович;./xmls/00106291.xml;./miniatures/00106291.xml;./fullsize/00106291.xml
00136352;-1;Стереоскопический снимок;09.11.1910 г.;1910;1910;-1;Ясная Поляна;ГМТ КП-9197/5;-1;Ф-7979;Закупка;-1;-1;Фотофонд;4,7х12,0;-1;Могила Л.Н.Толстого;Славнин П. П.;./xmls/00136352.xml;./miniatures/00136352.xml;./fullsize/00136352.xml
00135883;Протасевич Ф.Т.;Переснимок;1903 г.;1903;1903;-1;Ясная Поляна;ГМТ КП-11356/41;-1;Ф-15783/41;Безвозмездная передача;-1;Фотоальбом С.А.Толстой №2;Фотофонд;12,0х8,5 сепия;-1;Л.Н.Толстой и С.А.Толстая;"Музей-усадьба ""Ясная Поляна""";./xmls/00135883.xml;./miniatures/00135883.xml;./fullsize/00135883.xml
00132652;Сергеенко П.А.;-1;1904 г.;1904;1904;-1;Ясная Поляна;ГМТ КП-11347/47;-1;Ф-15774/47;Безвозмездная передача;-1;-1;Фотофонд;6,0х8,5 фотография ч/б;-1;Российские;"Музей-усадьба ""Ясная Поляна""";./xmls/00132652.xml;./miniatures/00132652.xml;./fullsize/00132652.xml
00133202;Оболенская М.Л. (урожд.Толстая);-1;1902 г.;1902;1902;-1;Ясная Поляна.;ГМТ КП-11358/5;-1;Ф-15785/5;Безвозмездная передача;-1;Фотоальбом С.А.Толстой №1;Фотофонд;11,4х8,5;-1;Л.Н.Толстой с другими родственниками (с одним лицом);"Музей-усадьба ""Ясная Поляна""";./xmls/00133202.xml;./miniatures/00133202.xml;./fullsize/00133202.xml
00105968;Протасевич Ф.Т.;Переснимок. Гроб выносят из дома сыновья Л.Н. Толстого. Гроб с телом выносят из дома сыновья Толстого. Вокруг люди из траурной процессии и  крестьяне с венками.;9.11.1910;1910;1910;-1;Ясная Поляна.;ГМТ КП-114/13;-1;Ф-6345;Дар;-1;-1;Фотофонд;30,3х37,7 на картоне под обрез;-1;Похороны Л.Н.Толстого в Ясной Поляне;Бирюков Павел Иванович;./xmls/00105968.xml;./miniatures/00105968.xml;./fullsize/00105968.xml
00051487;Чертков В.Г.;-1;1910 г.;1910;1910;-1;Кочеты;ГМТ КП-17759;-1;Ф-16690;Закупка;-1;-1;Фотофонд;22,4х15,0 фотография ч/б;-1;1910 г.;Падерина Ю. А.;./xmls/00051487.xml;./miniatures/00051487.xml;./fullsize/00051487.xml
00123005;Каган З.;Увеличенный переснимок.;26.06.1907;1907;1907;-1;Ясная Поляна;ГМТ КП-4493/511;-1;Ф-4723;Безвозмездная передача;-1;-1;Фотофонд;-1;-1;Л.Н.Толстой с детьми (с тульскими школьниками);Севастопольский Военно-исторический музей;./xmls/00123005.xml;./miniatures/00123005.xml;./fullsize/00123005.xml
00116900;Бранденбург И.;Почти поясное изображение, корпус прямолично,голова - 3/4 влево. В темных растегнутом двубортном сюртуке и жилете. На светлом фоне.;1860-е г.г. (?);1860;1869;-1;Рязань;ГМТ КП-10020/78;-1;Ф-27478;из старых поступлений;-1;-1;Фотофонд;8,4х5,4 фото 10,5х6,2 бланк;-1;Берсы близкие и дальние родственники, знакомые;Мясоедова Елизавета Александровна;./xmls/00116900.xml;./miniatures/00116900.xml;./fullsize/00116900.xml
00102975;Чертков В.Г.;серия одновременных портретов;1907;1907;1907;Один из вариантов серии;Ясная Поляна;ГМТ КП-12859;-1;Ф-16537;Закупка;-1;-1;Фотофонд;48,7х37,6;-1;1900-е годы (юбилей в 1908г – отдельная рубрика);Чертков Владимир Владимирович;./xmls/00102975.xml;./miniatures/00102975.xml;./fullsize/00102975.xml
00142362;Абамелек-Лазарев С.С.;-1;1890 г.;1890;1890;-1;Ясная Поляна;ГМТ КП-13658;-1;Ф-13944;-1;-1;-1;Фотофонд;14,3х8,5 фотография 16,1х10,4 картон;"«Кнут и пряник. Как любить ребенка? отдел ""Толстовский центр на Пятницкой-12"", г.Москва";Алеша и Ванечка Толстые;-1;./xmls/00142362.xml;./miniatures/00142362.xml;./fullsize/00142362.xml
00105029;Чертков В.Г.;Обстругивают и распиливают бревна. На втором плане березовая роща.;1908 (?);1908;1908;-1;Телятенки;ГМТ КП-19677/180;-1;Ф-19377/34;Закупка;-1;-1;Фотофонд;15,5х24,0;-1;Альбом 06_@kp19677!147-181_Ф19377!1-35, Разные лица (персоналии).;Чертков Владимир Владимирович;./xmls/00105029.xml;./miniatures/00105029.xml;./fullsize/00105029.xml
00132685;Маслова А.И. (?);-1;1898 г.;1898;1898;-1;Имение Семице Орловская губ.;ГМТ КП-11352/12;-1;Ф-15779/12;Безвозмездная передача;-1;-1;Фотофонд;11,6х16,6 в свету;-1;С.А. Толстая в группах с родными и знакомыми;"Музей-усадьба ""Ясная Поляна""";./xmls/00132685.xml;./miniatures/00132685.xml;./fullsize/00132685.xml
00107158;Чертков В.Г.;Сидят в санях, запряженных серой лошадью. На 2-ом плане, в центре - дерево, слева - молодые березки и часть одноэтажного бревенчатого дома.;Зима 1908-1909;1908;1909;-1;Телятенки (?);ГМТ КП-19677/573;-1;Ф-21248;Закупка;-1;-1;Фотофонд;16,8х23,5;-1;1900-е годы (юбилей в 1908г – отдельная рубрика);Чертков Владимир Владимирович;./xmls/00107158.xml;./miniatures/00107158.xml;./fullsize/00107158.xml
00101529;Чертков В.Г.;Погрудный портрет, 3/4 вправо, в белой блузе, улыбается.;1907;1907;1907;-1;Ясная Поляна;ГМТ КП-8649/2;-1;Ф-10407;Безвозмездная передача;-1;Фотоальбом «Л.Н. Толстой 1906-1909 гг.» №1;Фотофонд;Фото 23,5 х 17,5 паспарту 30,5 х 24;-1;Альбом «Л.Н.Толстой 1906-1909 г.г.» Фото В.Г.Черткова, 1900-е годы (юбилей в 1908г – отдельная рубрика);-1;./xmls/00101529.xml;./miniatures/00101529.xml;./fullsize/00101529.xml
00040575;Чертков В.Г.;Увеличение работы А.Я. Эйдинова.;1912;1912;1912;-1;-1;ГМТ КП-5798;-1;Ф-4334;Закупка;-1;-1;Фотофонд;39,0х48,5 (фотография сепия) 57,3х68,3 (картон);-1;Окрестности усадьбы Ясная Поляна (посадки, луга, Воронка, Засека);Эйдинов А. Я.;./xmls/00040575.xml;./miniatures/00040575.xml;./fullsize/00040575.xml
00089775;-1;-1;1861-1864;1861;1864;-1;Москва;ГМТ КП-4184;-1;Ф-2433;-1;"фирма ""Русская фотография""";-1;Фотофонд;10,1 х 6,4 (с бланком);"""Моя жизнь. К 175-летию С.А.Толстой"", отдел ""Толстовский центр на Пятницкой-12"", г.Москва, «Быть женой Льва Толстого». Культурный центр им. Л.Н. Толстого, г. Железноводск. Железноводск, Выставка ""Старший сын"" (С.Л. Толстой)";Родители С.А. Толстой;-1;./xmls/00089775.xml;./miniatures/00089775.xml;./fullsize/00089775.xml
00110430;Чертков В.Г.;-1;1908;1908;1908;-1;Ясная Поляна;ГМТ КП-5628/180;-1;Ф-875;Дар;-1;-1;Фотофонд;22,5х15,3;-1;1908 г. юбилей;Лисовская Эмилия Федоровна;./xmls/00110430.xml;./miniatures/00110430.xml;./fullsize/00110430.xml
00130086;-1;-1;1901 лето;1901;1901;-1;Ясная Поляна;ГМТ КП-12913;-1;Ф-16312/5;Закупка;-1;-1;Фотофонд;8,0х11,2 фотография ч/б;-1;Л.Н.Толстой с другими родственниками (с одним лицом);Никольская Р. Я.;./xmls/00130086.xml;./miniatures/00130086.xml;./fullsize/00130086.xml
00112541;Живаго В.Р., Гринберг А.Д.;По обеим сторонам широкой улицы дома и сараи. По дороге (вид сзади) едут две телеги, груженые сеном, около последней идут две крестьянки и крестьянин (очень мелкое изображение). По дорожке слева едет запряженная телега с седоками.;1928;1928;1928;-1;Ясная Поляна;ГМТ КП-12284;-1;Ф-13062;Безвозмездная передача;-1;-1;Фотофонд;15,9х22,4 фото 27,8х37,0 бланк;-1;-1;"Музей-усадьба ""Ясная Поляна""";./xmls/00112541.xml;./miniatures/00112541.xml;./fullsize/00112541.xml
00132691;Толстая С.А. (?);-1;1898 г.;1898;1898;-1;Имение Семице Орловская губ.;ГМТ КП-11352/19;-1;Ф-15779/19;Безвозмездная передача;-1;-1;Фотофонд;11,6х16,6 в свету;-1;А.Л. Толстая, Дети   Л.Н. и С.А. Толстых  в группах   (с членами семьи, родственниками и знакомыми);"Музей-усадьба ""Ясная Поляна""";./xmls/00132691.xml;./miniatures/00132691.xml;./fullsize/00132691.xml
